BJD_TDB	Norm_Flux	Norm_Flux_err	Airmass	Sky_Pixel_T1	JD_UTC	tot_C_counts	X(FITS)_T1	Y(FITS)_T1	Width_T1
2458149.56750328	1.011126	0.005681	1.007069	369.920116	2458149.563287	155277.971176	533.297323	498.642451	6.653763
2458149.56890434	1.009612	0.005862	1.007288	369.968442	2458149.564688	156035.709653	531.487666	498.065238	7.002717
2458149.57029240	1.007888	0.005869	1.007550	370.252451	2458149.566076	156926.975347	529.022523	497.996127	6.624017
2458149.57169345	1.007512	0.005666	1.007857	367.336217	2458149.567477	157362.834944	527.309811	498.106301	6.718831
2458149.57308251	0.997608	0.005788	1.008205	369.965875	2458149.568866	157781.637515	525.932697	497.902255	6.604081
2458149.57448257	1.009830	0.005904	1.008600	361.290071	2458149.570266	158157.149683	524.103634	498.006517	6.813451
2458149.57588363	0.994522	0.005805	1.009039	363.641099	2458149.571667	157771.012735	522.089317	497.915099	6.836379
2458149.57727269	0.997464	0.006048	1.009519	361.765779	2458149.573056	158377.864218	520.289929	497.924659	6.825341
2458149.57867274	0.992425	0.005615	1.010046	363.125573	2458149.574456	156710.106008	518.172823	497.54318	6.439278
2458149.58006180	0.997565	0.005607	1.010613	355.595248	2458149.575845	157270.999758	516.334018	497.310846	6.524056
2458149.58146186	0.991901	0.005356	1.011229	356.177532	2458149.577245	157040.163227	514.937299	497.850668	6.368398
2458149.58285092	0.999291	0.005107	1.011884	353.897821	2458149.578634	157517.053073	513.656444	498.02531	6.07701
2458149.58425198	0.999804	0.005175	1.012589	353.102795	2458149.580035	157486.4109	511.938209	498.195776	6.075377
2458149.58564103	0.990742	0.005319	1.013333	355.001189	2458149.581424	158264.901766	509.866167	498.021753	6.193033
